Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Castillo Perelada,2013,1366324,Cava Brut Nature Reserva Gran Claustro 2013,3.9,116,15.07,Cava
Clos Lentiscus,2017,1654331,Sumoll Reserva Familia Blanc de Noirs 2017,3.9,128,15.14,Penedès
Albet i Noya,2016,5614564,Efecte Classic Penedès Brut Reserva 2016,3.9,134,15.15,Penedès
Freixenet,2008,1646169,Cava Cuvee D.S. de Prestige Gran Reserva Brut 2008,3.8,60,15.17,Cava
Torelló,2015,8117168,Tradicional Brut Nature 2015,3.9,39,15.25,Cava
Torelló,2016,7224623,Special Edition Costa Brava Brut Reserva 2016,3.8,45,15.26,Cataluña
Llopart,2019,6278804,Cava Rosé Brut Reserva 2019,3.9,50,15.4,Cava
Agusti Torello Mata,2014,1319610,Cava Gran Reserva Brut Nature 2014,4.0,136,15.5,Cava
Pago de Tharsys,2018,1295891,Cava Millésime Brut Reserva 2018,4.2,54,15.5,Cava
Torelló,2015,1182204,Brut Nature Gran Reserva 2015,3.8,49,15.5,Cava
Agusti Torello Mata,2017,1319610,Cava Gran Reserva Brut Nature 2017,3.8,71,15.66,Cava
Mestres,2015,4311421,Coquet Gran Reserva Brut Nature 2015,4.0,25,15.9,Cava
Mistinguett,2018,2659009,Cava Reserva Brut 2018,3.8,59,15.91,Cava
Agusti Torello Mata,2015,1319610,Cava Gran Reserva Brut Nature 2015,3.7,132,15.95,Cava
Jané Ventura,2014,96988,Do Gran Reserva 2014,4.1,37,15.95,Cava
Sumarroca,2018,1179143,Cava Brut Nature Gran Reserva 2018,3.9,332,15.95,Cava
Alta Alella,2020,4023543,Bruant 2020,4.0,82,15.95,Cava
Clos Lentiscus,2016,4792635,Gentlemant Petillant Naturel Sumoll 2016,3.7,42,16.07,Cataluña
Freixenet,N.V.,1271562,Cava Cuvée de Prestige Reserva Real Brut N.V.,4.0,2039,16.1,Cava
Ramón Raventós,2015,6430141,Reserva Dissident 2015,4.0,38,16.2,Cava
Clos Lentiscus,2016,5527321,Gentlemant Malvasia de Sitges 2016,3.6,40,16.45,Vino de España
Raventós i Blanc,2020,1610937,De Nit Rosado 2020,4.0,203,16.45,Cataluña
Mont-Ferrant,2012,2915307,Berta Bouzy 2012,3.6,29,16.7,Cava
Llopart,2015,3568748,Cava Imperial Panoramic Gran Reserva Brut 2015,4.0,117,16.95,Cava
Titiana,2012,2104093,Brut Nature 2012,3.8,106,16.99,Cava
Juvé & Camps,2017,1136856,Cava Gran Reserva Brut Nature Reserva de la Familia 2017,4.0,3188,17.0,Cava
Pago de Tharsys,2016,6723832,Reserva Brut Nature Millésime Barrica 2016,4.1,41,17.0,Cava
Loxarel,2020,7317473,A Pèl Ancestral Barba-Roja 2020,4.0,41,17.25,Penedès
Alta Alella,2018,1215772,Laietà Gran Reserva Brut Nature 2018,4.1,77,17.35,Cava
Roger Goulart,2017,6876870,Cava Gran Reserva Brut 2017,3.9,94,17.45,Cava
AT Roca,2015,6361748,Esparter Reserva Clàssic 2015,4.0,128,17.47,Penedès
Chozas Carrascal,2018,1303227,Cava Reserva Brut Nature 2018,3.8,29,17.5,Cava
Llopart,2018,1157800,Cava Microcosmos Rosé Brut Nature 2018,4.2,32,17.5,Cava
Viña Pomal,2014,4424519,Blanc de Noirs Garnacha Reserva 2014,3.8,197,17.5,Rioja
Muga,N.V.,2696114,Conde de Haro Brut Rosé N.V.,3.8,359,17.5,Cava
Muga,2016,2696114,Conde de Haro Brut Rosé 2016,4.0,37,17.68,Cava
Finca Nadal de la Boadella,2015,8009975,Salvatge Corpinnat Edició Limitada Brut 2015,4.1,120,17.7,Vino de España
Gramona,2018,4580691,Pinot Noir Cava Brut Rosé 2018,4.0,78,17.9,Cava
Pere Ventura Cavas,N.V.,1272332,Cava Tresor Brut Rosé N.V.,3.6,1043,17.9,Cava
Segura Viudas,,5063,Cava Reserva Heredad Brut ,3.9,15594,17.9,Cava
Alta Alella,2016,5117038,Capsigrany Natural Rosé 2016,4.0,78,17.91,Cava
Alta Alella,2017,5117038,Capsigrany Natural Rosé 2017,3.9,87,17.91,Cava
Raventós i Blanc,2019,1818542,De La Finca 2019,4.1,29,17.96,Penedès
Llopart,2016,3568748,Cava Imperial Panoramic Gran Reserva Brut 2016,4.1,26,18.2,Cava
Torelló,2015,8143270,Finca Can Martí Brut Corpinnat 2015,3.9,114,18.5,Cava
Pago de Tharsys,N.V.,1470178,Cava Brut Nature N.V.,3.8,532,18.7,Cava
Vinyes Singulars,2019,5825082,Minipuça Ancestral 2019,3.9,31,18.8,Cataluña
Gramona,2016,1199954,Imperial Brut 2016,4.1,947,18.85,Cava
Codorníu,2019,7193854,Ars Collecta Gran Reserva Blanc de Blancs 2019,3.8,77,18.9,Cava
Partida Creus,2019,6230263,AA (Anonimo Ancestral) 2019,4.1,52,18.95,Cataluña
AT Roca,2016,7304938,Pedregar 2016,4.0,119,19.5,Penedès
Micro Bio (MicroBio),2020,7478752,La Resistencia Activa Contra el Marqués Ancestral 2020,3.9,49,19.7,Castilla y León
Mar de Frades,N.V.,1620664,Rías Baixas Albariño Brut Nature N.V.,3.9,1047,19.76,Rías Baixas
Mas Candi,N.V.,5859188,Cava Indomable Brut Nature N.V.,3.8,32,19.8,Cava
Codorníu,2019,7249676,Ars Collecta Gran Reserva Grand Rosé 2019,4.0,98,19.87,Cava
Codorníu,2017,7254661,Ars Collecta Gran Reserva Blanc de Noirs 2017,4.0,62,19.9,Cava
Rimarts,2016,2021861,Reserva Especial Chardonnay 2016,4.2,50,20.09,Cava
Codorníu,2018,7193854,Ars Collecta Gran Reserva Blanc de Blancs 2018,3.9,178,20.15,Cava
Parés Baltà,2012,1915333,Cava Blanca Cusiné 2012,4.0,343,20.25,Cava
Mestres,2014,2181578,Visol Gran Reserva Brut Nature 2014,4.0,74,20.3,Cava
Recaredo,2018,3619912,Terrers Brut Nature Gran Reserva 2018,4.0,66,20.45,Penedès
Raventós i Blanc,2017,1818542,De La Finca 2017,3.9,547,20.7,Penedès
Parés Baltà,2013,1915333,Cava Blanca Cusiné 2013,4.2,60,20.9,Cava
Bodegas Martín Códax,N.V.,9048100,Albariño Espumoso N.V.,3.7,52,20.9,Rías Baixas
Recaredo,2018,8060806,Corpinnat Terrers Brut Nature 2018,4.1,491,20.9,Penedès
Agusti Torello Mata,2016,1235879,Cava Gran Reserva Barrica 2016,4.0,397,21.11,Cava
Recaredo,2017,8060806,Corpinnat Terrers Brut Nature 2017,4.2,767,21.25,Penedès
Raventós i Blanc,2018,1818542,De La Finca 2018,4.1,74,21.31,Penedès
Juvé & Camps,2016,9125117,Cava Gran Reserva Brut Nature Singular Xarel-lo 2016,4.1,94,21.5,Cava
Duran,2014,1238807,Cava Gran Reserva Brut 2014,3.8,71,21.5,Cava
Izar-Leku Mahastiak,2017,6785603,Hondarrabi Zuri 2017,4.0,86,21.6,País Vasco
Mas Bertran,2013,2708510,Argila Reserva 3 Anys Brut Nature 2013,4.3,37,21.6,Penedès
Codorníu,2015,7254661,Ars Collecta Gran Reserva Blanc de Noirs 2015,3.9,405,21.75,Cava
Colet,2018,1660236,Navazos Extra Brut 2018,3.8,29,21.9,Penedès
Colet,2016,1660236,Navazos Extra Brut 2016,3.9,66,21.96,Penedès
Agusti Torello Mata,2017,1235879,Cava Gran Reserva Barrica 2017,4.1,168,22.2,Cava
Recaredo,2018,1109741,Intens Rosat Brut Nature 2018,4.1,139,22.3,Penedès
Pere Ventura Cavas,2016,6910373,Cava Tresor Cuvée Gran Reserva Brut 2016,3.9,28,22.4,Cava
Gramona,2015,1199954,Imperial Brut 2015,4.1,1408,22.45,Cava
Izar-Leku Mahastiak,2016,6785603,Hondarrabi Zuri 2016,3.9,361,22.45,País Vasco
Vinyes Tortuga,2020,7450443,Hunky Dory 2020,4.1,31,22.6,Cataluña
Finca Nadal de la Boadella,2011,1750656,RNG Gran Reserva Brut 2011,3.8,52,22.7,Cava
Finca Nadal de la Boadella,2014,1750656,RNG Gran Reserva Brut 2014,4.1,27,22.75,Cava
Micro Bio (MicroBio),2020,6977000,Vallena x Jonas Pét Nat 2020,4.0,33,22.91,Castilla
Recaredo,2017,1109741,Intens Rosat Brut Nature 2017,4.1,156,22.95,Penedès
Alta Alella,2017,1215772,Laietà Gran Reserva Brut Nature 2017,4.1,448,23.15,Cava
Guilera,2007,3334133,Musivari Gran Reserva Brut Nature 2007,4.3,89,23.22,Cava
Parés Baltà,2016,1467149,Cusiné Rosa 2016,4.2,51,23.4,Cava
Hispano Suizas,2019,1797114,Cava Tantum Ergo Pinot Noir Brut Nature 2019,4.1,50,23.5,Cava
Juvé & Camps,2017,1289461,Cava Reserva Brut Milesimé 2017,4.2,270,24.1,Cava
Juvé & Camps,2017,1788482,Cava Brut Milesimé 2017,4.3,108,24.1,Cava
Codorníu,2014,3596062,Jaume Codorníu Gran Reserva Cava 2014,3.9,105,24.9,Cava
Bertha,2009,1264970,Cava Reserva Brut Nature 2009,3.7,36,24.95,Cava
Mont-Ferrant,2008,2969642,AgustÍ Vilaret 2008,4.0,51,25.01,Cava
Juvé & Camps,2016,1301927,Cava Reserva Blanc de Noirs Pinot Noir 2016,4.1,75,25.25,Cava
Juvé & Camps,2017,1301927,Cava Reserva Blanc de Noirs Pinot Noir 2017,4.1,94,25.5,Cava
Heretat Mas Tinell,2009,2276628,Cristina Gran Reserva Extra Brut 2009,4.1,103,26.95,Cava
Alta Alella,2016,6383280,Mirgin Opus Brut Nature 2016,4.2,67,27.0,Cava
Raventós i Blanc,2017,5096049,Textures de Pedra Blanc de Negres 2017,4.1,123,28.5,Penedès
Gramona,2013,1210850,III Lustros Brut Nature 2013,4.1,495,28.93,Cava
Vardon Kennett,2014,5013886,Cuvée Esplendor Vinyes Propies 2014,3.9,144,29.25,Penedès
Torelló,2014,7369744,Gran Torello Brut Nature Corpinnat 2014,3.8,99,29.8,Vino de España
Oriol Rossell,2015,1843862,Cava Reserva de la Propietat Gran Reserva Brut Nature 2015,3.6,125,30.0,Cava
Gramona,2016,2291902,Cava Argent Gran Reserva Brut Nature Rosé 2016,3.9,31,30.15,Cataluña
Parxet,2013,1193683,Cava Brut Nature 2013,3.7,143,30.19,Cava
Sumarroca,2016,5426609,Cava Núria Claverol Pinot Noir Rosé 2016,3.8,45,30.4,Cava
Gramona,2014,1210850,III Lustros Brut Nature 2014,4.1,25,30.95,Cava
Recaredo,2016,1109743,Serral del Vell Brut Nature 2016,4.3,111,31.1,Penedès
Vins Pepe Raventós,2017,5495099,Ancestral de la Vinya del Mas 2017,3.9,38,31.5,Penedès
Alta Alella,2017,6383280,Mirgin Opus Brut Nature 2017,4.1,26,31.9,Cava
Juvé & Camps,2016,1622570,Cava Gran Reserva Brut 2016,4.2,72,32.85,Cava
Recaredo,2017,9073999,Corpinnat Subtil Brut Nature 2017,4.3,35,33.0,Cava
Sumarroca,2015,5859079,Núria Claverol Allier Cava 2015,4.2,58,33.5,Cava
Albet i Noya,2016,5974642,Clàssic Penedès Brut 21 2016,4.0,49,33.5,Penedès
Castellroig,2012,5308906,Cava Sabaté i Coca Reserva Familiar 2012,4.3,32,33.5,Cava
Carles Andreu,2012,6700181,L'Era del Celdoni Gran Reserva 2012,4.4,27,33.8,Cava
Raventós i Blanc,2019,1610937,De Nit Rosado 2019,4.1,257,33.9,Cataluña
Recaredo,2017,1109743,Serral del Vell Brut Nature 2017,4.4,35,33.95,Penedès
Raventós i Blanc,2017,1610937,De Nit Rosado 2017,4.1,1356,34.0,Cataluña
Oriol Rossell,2016,1843862,Cava Reserva de la Propietat Gran Reserva Brut Nature 2016,3.6,64,34.9,Cava
Gramona,2016,1291319,Barcelona Gran Cuvee 2016,3.8,29,36.95,Penedès
Huguet de Can Feixes,2009,1756739,Cava Gran Reserva Brut Nature 2009,3.8,176,39.48,Cava
Agusti Torello Mata,2016,1319610,Cava Gran Reserva Brut Nature 2016,3.8,146,40.04,Cava
Castell d'Encus,2014,3102613,Taïka 2014,4.1,63,40.5,Costers del Segre
Sumarroca,2014,6328558,Núria Claverol Homenatge 2014,4.2,245,52.45,Cava
Sumarroca,2015,6328558,Núria Claverol Homenatge 2015,4.0,29,52.5,Cava
Recaredo,2014,3619912,Terrers Brut Nature Gran Reserva 2014,4.1,450,52.9,Penedès
Mestres,2006,3292118,Damiana  Gran Reserva Brut Nature 2006,4.3,33,54.29,Cava
Mestres,2005,3584160,Mas Via Gran Reserva Brut 2005,4.4,45,54.3,Cava
Recaredo,2011,7337729,Reserva Particular de Recaredo Brut Nature 2011,4.7,47,55.29,Penedès
Llopart,2010,1808738,Cava Original Brut (Espumos) 2010,4.4,64,56.64,Cava
Agusti Torello Mata,2013,1247309,Cava Kripta Gran Reserva Brut Nature 2013,4.4,103,56.97,Cava
Torelló,2010,7369744,Gran Torello Brut Nature Corpinnat 2010,4.0,50,57.5,Vino de España
Agusti Torello Mata,2014,1247309,Cava Kripta Gran Reserva Brut Nature 2014,4.3,29,57.5,Cava
Gramona,2012,1476982,Cava Celler Batlle 2012,4.1,31,62.0,Cava
Gramona,2011,1476982,Cava Celler Batlle 2011,4.4,106,62.95,Cava
Raventós i Blanc,2012,2659130,Manuel Raventós 2012,4.1,64,68.5,Penedès
Raventós i Blanc,2013,2659130,Manuel Raventós 2013,3.9,58,72.5,Penedès
Juvé & Camps,2010,1821336,Cava Gran Reserva La Capella Brut 2010,4.3,48,75.5,Cava
Codorníu,2009,6298558,Cava El Tros Nou Pinot Noir 2009,4.4,33,89.9,Cava
Recaredo,2007,1479756,Turó d’en Mota 2007,4.7,83,99.0,Penedès
Recaredo,2006,1479756,Turó d’en Mota 2006,4.5,153,110.0,Penedès
Gramona,2002,5197447,Cava Enoteca Finca de L'Origen Brut Nature 2002,4.5,28,142.0,Cava
Vins Pepe Raventós,2007,6402196,Mas del Serral 2007,4.5,87,145.2,Penedès
Artomaña Txakolina,2020,1212995,Eukeni Txakoli 2020,3.7,71,8.6717,Arabako Txakolina
Codorníu,2017,2069247,Non Plus Ultra Brut Cava 2017,3.9,174,5.8,Cava
Balmoral,2013,2782651,Edoné Gran Cuvée Extra Brut 2013,3.4,59,13.5,Castilla
Tantum Ergo,2013,1423983,Cava Brut Nature 2013,3.7,36,45.75,Cava
Juvé & Camps,2012,1301927,Cava Reserva Blanc de Noirs Pinot Noir 2012,3.8,153,31.05,Cava
Bertha,2007,1996352,Cava S.XXI Gran Reserva Brut Nature 2007,4.2,63,62.85,Cava
Titiana,2016,1236714,Brut Rosé 2016,3.7,72,16.9,Cava
Canals Canals,N.V.,1235522,Cava Clàssic Brut Nature N.V.,3.4,206,6.9,Cava
Tantum Ergo,2013,1423983,Cava Brut Nature 2013,3.7,36,45.75,Cava
Juvé & Camps,2012,1301927,Cava Reserva Blanc de Noirs Pinot Noir 2012,3.8,153,31.05,Cava
Blau de Mar,2018,2019219,Cava Brut 2018,3.6,34,19.0,Cava
Mas Comtal,2015,2706952,Clàssic Penedès Brut Reserva 2015,3.9,88,16.35804520947162,Penedès
Reymos,N.V.,2469540,Brut N.V.,3.4,84,4.45,Valencia
Bertha,2014,1463685,Lounge Rosé 2014,3.9,46,12.5,Cava
Jaume Giro i Giro,2016,1648152,Cava Brut Nature 2016,3.9,40,10.33,Cava
Dominio de la Vega,2017,1454604,Cava Reserva Especial Brut 2017,4.1,104,18.11,Cava
Rimarts,2013,2021861,Reserva Especial Chardonnay 2013,3.9,85,16.47,Cava
Costers del Sió,2014,2730622,Siós Blanc de Noirs Reserva Brut 2014,3.6,33,16.68,Costers del Segre
Codorníu,N.V.,1217323,Mediterrania Cava Brut N.V.,3.3,395,7.3,Cava
Rovellats,2010,2702142,Cava Masia Segle XV Gran Reserva Brut Nature 2010,4.2,30,21.5,Cava
Albet i Noya,2019,2598844,Petit Albet Clàssic Penedès Brut 2019,3.8,170,7.95,Penedès
Naveran,2013,1245847,Cava Vintage Brut 2013,3.8,92,9.95,Cava
Juvé & Camps,2017,1172358,Cava Reserva Brut Cinta Purpura 2017,3.8,181,18.9,Cava
Agusti Torello Mata,2016,1174061,Cava Reserva Brut 2016,3.8,563,10.95,Cava
Alta Alella,2016,1215772,Laietà Gran Reserva Brut Nature 2016,4.1,248,16.15,Cava
Mestres,2012,5126760,Cava  Clos Nostre Senyor Gran Reserva Brut Nature 2012,4.3,26,20.0,Cava
Parxet,2014,76638,Cava Cuvée 21 Brut 2014,3.6,103,12.2,Cava
Mestres,2013,5126760,Cava  Clos Nostre Senyor Gran Reserva Brut Nature 2013,4.1,43,34.5,Cava
Codorníu,2015,1397158,Gran Codorníu Reserva Chardonnay Brut Nature 2015,3.8,82,14.95,Cava
Sota els Àngels,2018,4540745,Flow Blanc de Noirs 2018,3.8,48,9.91,Empordà
Mas Macià,N.V.,1391490,Cava Brut N.V.,3.6,372,15.3565602696522,Cava
Bodegas Langa,N.V.,6933671,Reyes de Aragón El Monje Brut Nature N.V.,3.7,167,7.3,Cava
Castellroig,N.V.,1855545,Cava Rosat Brut N.V.,3.6,214,13.95,Cava
Mas Macià,N.V.,1391490,Cava Brut N.V.,3.6,372,15.3565602696522,Cava
Bertha,2007,1264970,Cava Reserva Brut Nature 2007,4.0,34,33.35,Cava
Agusti Torello Mata,2017,1174061,Cava Reserva Brut 2017,3.8,358,11.8,Cava
Recaredo,2016,3619912,Terrers Brut Nature Gran Reserva 2016,4.1,118,25.95,Penedès
Dominio de la Vega,N.V.,1489469,Cava Idilicum Brut N.V.,3.5,782,5.95,Cava
Agusti Torello Mata,2011,1247309,Cava Kripta Gran Reserva Brut Nature 2011,4.4,357,59.95,Cava
Recaredo,2008,7337729,Reserva Particular de Recaredo Brut Nature 2008,4.6,79,79.9,Penedès
Mestres,2007,3292118,Damiana  Gran Reserva Brut Nature 2007,4.4,25,50.6,Cava
Finca La Pintada,N.V.,2892794,Cava Brut N.V.,3.2,258,4.833333333333333,Cava
Colet,2009,1179511,Navazos Reserva Extra Brut 2009,3.7,49,115.0,Penedès
Agusti Torello Mata,2008,1247309,Cava Kripta Gran Reserva Brut Nature 2008,4.4,1288,52.95,Cava
Raventós i Blanc,2016,1610937,De Nit Rosado 2016,4.0,973,15.5,Cataluña
Mont Marçal,2018,1194528,Cava Extremarium de Mont Marçal Reserva Brut 2018,3.9,457,10.8,Cava
Juvé & Camps,2016,1788482,Cava Brut Milesimé 2016,4.1,34,49.95,Cava
Kila,N.V.,1269701,Cava N.V.,3.6,383,10.71,Cava
Raventós i Blanc,2019,1748985,Blanc de Blancs Brut 2019,3.8,330,13.4,Penedès
Clos Lentiscus,2016,1784087,Rosé Brut Nature 2016,3.8,97,12.65,Penedès
Castellroig,N.V.,1137582,Cava Brut N.V.,3.5,785,13.95,Cava
Llopart,,1157820,Cava Integral Brut Nature ,3.8,1501,14.5,Cava
Codorníu,N.V.,1196918,Jaume Cava Brut N.V.,3.9,403,21.95,Cava
Partida Creus,2019,2955348,XL Ancestral 2019,4.2,38,20.95,Cataluña
Codorníu,2013,3596062,Jaume Codorníu Gran Reserva Cava 2013,4.1,327,23.95,Cava
Codorníu,N.V.,2796261,Cuvée Barcelona 1872 Brut Cava N.V.,3.5,3756,7.5,Cava
Pata Negra,N.V.,1463862,Cava N.V.,3.3,4269,6.99,Cava
Pere Ventura Cavas,N.V.,1214949,Cava Primer Reserva Brut N.V.,3.7,2704,12.973855204984678,Cava
Balmoral,2015,2782651,Edoné Gran Cuvée Extra Brut 2015,3.8,35,16.3232,Castilla
Xènius,N.V.,2233111,Cava Brut Rosado N.V.,3.3,44,4.95,Cava
Pere Ventura Cavas,2017,8876262,Cava Tresor Gran Reserva Brut Nature 2017,4.0,26,20.0,Cava
Lacrima Baccus,2019,3127786,Cava Heretat de Lacrima Baccus Brut 2019,3.8,80,5.83,Cava
Mestres,2004,3584160,Mas Via Gran Reserva Brut 2004,4.5,114,40.33,Cava
Agusti Torello Mata,2016,1171116,Cava Rosat Trepat 2016,3.7,59,12.95,Cava
Agusti Torello Mata,2019,2445598,Cava Trepat Reserva 2019,3.7,57,13.6,Cava
Nit del Foc,N.V.,2703034,Cava N.V.,3.5,655,6.5,Cava
Recaredo,2001,1479756,Turó d’en Mota 2001,4.4,61,140.0,Penedès
Raventós i Blanc,2016,5096049,Textures de Pedra Blanc de Negres 2016,4.1,225,28.95,Penedès
Bodegas Roura,N.V.,1201493,Cava Brut N.V.,3.3,61,7.15,Cava
Torelló,2008,1984689,Gran Torelló Brut Nature Gran Reserva 2008,3.7,31,43.46828867460717,Cava
Juvé & Camps,2011,1136856,Cava Gran Reserva Brut Nature Reserva de la Familia 2011,3.9,2567,17.75,Cava
Monasterio de Veruela,N.V.,1683475,Cava Reserva Brut Nature N.V.,3.2,29,13.2,Cava
Jané Ventura,2013,96988,Do Gran Reserva 2013,3.9,54,13.85,Cava
Juvé & Camps,2013,1136856,Cava Gran Reserva Brut Nature Reserva de la Familia 2013,3.9,1530,15.5,Cava
Castell d'Encus,2012,3102613,Taïka 2012,3.9,72,39.85,Costers del Segre
Carles Andreu,2018,1623348,Cava Reserva Brut Nature 2018,3.8,35,7.9,Cava
Codorníu,N.V.,1202316,Extra Cuvée Seleccionada Cava Brut N.V.,3.5,195,5.79,Cava
Agusti Torello Mata,2018,1171116,Cava Rosat Trepat 2018,3.8,38,12.5,Cava
Can Sala,2006,1251055,Cava Gran Reserva Brut Nature 2006,4.2,131,37.5,Cava
Rosell Mir,2017,5600287,Cava El Serralet Brut Nature 2017,3.6,29,7.1,Cava
AT Roca,2014,2302999,Brut Reserva 2014,3.9,143,11.2,Penedès
Freixenet,2017,1766902,Cava Cuvée De Prestige Trepat 2017,4.0,90,9.76,Cava
Carles Andreu,2018,1623348,Cava Reserva Brut Nature 2018,3.8,35,7.9,Cava
Rosell Mir,2017,5600287,Cava El Serralet Brut Nature 2017,3.6,29,7.1,Cava
Jané Ventura,2013,96988,Do Gran Reserva 2013,3.9,54,13.85,Cava
Juvé & Camps,2013,1136856,Cava Gran Reserva Brut Nature Reserva de la Familia 2013,3.9,1530,15.5,Cava
Monasterio de Veruela,N.V.,1683475,Cava Reserva Brut Nature N.V.,3.2,29,13.2,Cava
AT Roca,2014,2302999,Brut Reserva 2014,3.9,143,11.2,Penedès
Juvé & Camps,2013,1622570,Cava Gran Reserva Brut 2013,4.1,153,4.94,Cava
Maria Rigol Ordi,2017,2594509,Cava Brut Nature 2017,3.6,35,14.5,Cava
Mestres,2014,4311421,Coquet Gran Reserva Brut Nature 2014,4.0,41,13.1,Cava
Juvé & Camps,2015,1136856,Cava Gran Reserva Brut Nature Reserva de la Familia 2015,3.9,3978,26.78,Cava
Castell d'Encus,2013,3102613,Taïka 2013,3.9,70,28.35,Costers del Segre
Alta Alella,2017,4023543,Bruant 2017,4.0,244,17.0,Cava
Duc de Foix,N.V.,1143697,Cava Brut N.V.,3.5,772,4.95,Cava
Bodegas Peñascal,N.V.,1564761,Ponte Vecchio Moscato N.V.,3.5,92,6.99,Castilla y León
Rondel,N.V.,1423829,Cava Oro Semi-Seco N.V.,3.2,326,3.45,Cava
Recaredo,2004,9056231,Corpinnat Enoteca Reserva Particular de Recaredo 2004,4.6,38,130.0,Cataluña
Carles Andreu,N.V.,1182405,Cava Brut Nature N.V.,3.6,271,8.59,Cava
Jané Ventura,2016,2208810,Reserva de la Música Brut Nature 2016,3.7,260,9.45,Cava
De Muller,N.V.,2096456,Pinot Noir Blanc de Noirs Brut Nature Reserva N.V.,3.8,143,17.95,Tarragona
Mascaró,N.V.,2041548,Cava Rubor Aurorae Brut Rosé N.V.,3.7,181,7.54,Cava
Paul Cheneau,N.V.,2621047,Cava Lady of Spain N.V.,3.6,241,7.55,Cava
Dream Line,N.V.,3224625,Vulcano Premium N.V.,2.8,40,16.96,Valencia
Gramona,2000,2261633,Cava Enoteca Finca La Plana Brut Nature 2000,4.3,49,131.9,Cava
Colet,2011,1179511,Navazos Reserva Extra Brut 2011,4.2,65,90.0,Penedès
Alta Alella,2018,4023543,Bruant 2018,4.2,94,16.45,Cava
Castellroig,N.V.,1152918,Cava Brut Nature N.V.,3.6,125,11.5,Cava
Celler la Salada,2020,4195421,Tinc Set 2020,3.7,81,10.15,Penedès
Jané Ventura,2017,2225585,Reserva de la Música Rosé 2017,3.5,25,11.0,Cava
Gramona,2012,1210850,III Lustros Brut Nature 2012,4.1,688,28.0,Cava
AT Roca,2018,2322197,Rosat Reserva Brut 2018,3.8,42,10.04,Penedès
Bodegas Langa,N.V.,6938732,Reyes de Aragón Ice Reina Petronila N.V.,4.0,87,6.59,Cava
Bodegas Faustino,N.V.,22356,Cava Extra Seco N.V.,3.5,1450,4.95,Cava
Codorníu,N.V.,2191389,Cava Brut Limited Edition N.V.,3.5,180,7.54,Cava
Gramona,2018,1448379,Frisant De Gel Gewürztraminer 2018,4.2,36,10.8,Cava
Bonaval,N.V.,1254160,Cava Extrem de Bonaval Brut N.V.,3.6,242,6.44,Cava
Raventós i Blanc,2018,1610937,De Nit Rosado 2018,4.1,903,16.95,Cataluña
Codorníu,N.V.,5608947,Cava 1551 Brut N.V.,3.3,636,4.95,Cava
Vilarnau,2018,1275502,Cava Organic Brut Nature 2018,3.4,40,5.8,Cava
Guillem Carol - Cellers Carol Vallès,2011,2180143,Cava Gran Reserva Familiar Millenium Brut 2011,4.4,30,30.0,Cava
Llopart,2013,1157823,Cava Brut Nature Reserva 2013,3.8,429,18.81,Cava
Marqués de la Concordia,N.V.,4340177,MM Blanc de Blancs Brut Nature N.V.,3.7,260,2.71,Cava
Lacrima Baccus,2018,6347240,Cava Reserva Brut Rosé 2018,4.1,156,5.19,Cava
Alta Alella,2016,5447754,Mirgin Reserva Brut Nature 2016,3.7,364,14.63,Cava
Parxet,2017,1193683,Cava Brut Nature 2017,3.9,246,9.46,Cava
Agusti Torello Mata,2013,1319610,Cava Gran Reserva Brut Nature 2013,3.9,203,11.07,Cava
Hispano Suizas,2016,1797114,Cava Tantum Ergo Pinot Noir Brut Nature 2016,4.1,97,22.0,Cava
Alta Alella,2015,4023543,Bruant 2015,3.9,264,17.0,Cava
Bodegas Ochoa,2016,50504,8A Moscato de Ochoa de Aguja Frizzante 2016,4.0,81,11.35,Navarra
Parxet,2011,1193683,Cava Brut Nature 2011,3.5,90,17.35,Cava
Giró Ribot,2015,8497575,UMa Gran Reserva Brut 2015,3.8,50,9.0,Cava
Codorníu,2018,7249676,Ars Collecta Gran Reserva Grand Rosé 2018,4.1,157,18.4,Cava
Maset del Lleó,2017,2350265,Cava Reserva Brut Nature 2017,3.7,118,15.25,Cataluña
Rimarts,2016,2906169,Cava Gran Reserva 40 Brut Nature 2016,3.9,110,14.25,Cava
Dominio de la Vega,2019,4006853,Cava Brut Expression Reserva 2019,4.2,34,7.8,Cava
Sumarroca,N.V.,1886252,Cava Núria Claverol N.V.,4.0,431,33.2,Cava
AT Roca,2017,2322197,Rosat Reserva Brut 2017,4.0,89,12.5,Penedès
Freixenet,2019,1766902,Cava Cuvée De Prestige Trepat 2019,4.3,60,9.45,Cava
Rimarts,2015,2021861,Reserva Especial Chardonnay 2015,4.2,45,17.9,Cava
Recaredo,2014,8060806,Corpinnat Terrers Brut Nature 2014,4.1,139,47.95,Penedès
Huguet de Can Feixes,2007,1756739,Cava Gran Reserva Brut Nature 2007,3.7,43,11.3,Cava
Loxarel,2016,1699023,Vintage Reserva Brut Nature 2016,3.9,56,8.41,Penedès
Duran,2009,1238807,Cava Gran Reserva Brut 2009,3.8,39,20.7,Cava
Codorníu,N.V.,1175859,Extra Cuvée Seleccionada Semi-Sec N.V.,3.6,66,4.5,Cava
Llopart,2010,1157799,Cava Ex-Vite Gran Reserva Brut 2010,4.5,73,46.82,Cava
